council,page,url
102,50,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=01&tx_news_pi1%5Bcontroller%5D=News&cHash=3823855171225cb428249b4cdfbd4dfe
102,51,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2017&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=12&tx_news_pi1%5Bcontroller%5D=News&cHash=9ed1c11aada9d9680aafe71095940055
102,52,http://www.comune.pesaro.pu.it/servizieducativi/altri-servizi-0-19-anni/serv-complementari/ristorazione-scolastica/
102,53,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=03&tx_news_pi1%5Bcontroller%5D=News&cHash=27dfc2401fad1f2a4ec91711c2ad5b79
102,54,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=04&tx_news_pi1%5Bcontroller%5D=News&cHash=fc2015f3f454945bba012df9588cda7d
102,55,http://www.comune.pesaro.pu.it/servizieducativi/altri-servizi-0-19-anni/serv-complementari/scuolabus/
102,56,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=05&tx_news_pi1%5Bcontroller%5D=News&cHash=4271036fdd8c3aade344646646f5a535
102,57,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=06&tx_news_pi1%5Bcontroller%5D=News&cHash=ac3eabfc3ce762f345198eee8bf090e4
102,58,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=07&tx_news_pi1%5Bcontroller%5D=News&cHash=8e1519483faf08fbeb5401e8be24c485
102,59,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/renata-tebaldi-al-conservatorio-di-pesaro/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=0982c8e78a4fd7e2cde801bb25018fca
102,60,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=08&tx_news_pi1%5Bcontroller%5D=News&cHash=16452eea1b79059a3019ca0c53ac9bb9
102,61,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/baia-delle-noci-aggiudicata-la-concessione-del-chiosco-per-servizi-e-pulizia/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=4ee77026c8f79d6d69e31ca73736a9f1
