council,page,url
0,102,https://www.melbourne.vic.gov.au/about-melbourne/melbourne-heritage/history/pages/parks-gardens-history.aspx
0,103,https://www.melbourne.vic.gov.au/community/greening-the-city/urban-forest/pages/become-a-citizen-forester.aspx
0,104,https://www.melbourne.vic.gov.au/about-melbourne/melbourne-heritage/history/pages/notable-melbourne-women.aspx
0,105,https://www.melbourne.vic.gov.au/news-and-media/Pages/Outdoor-dining-to-boost-city-recovery-.aspx
0,106,https://www.melbourne.vic.gov.au/about-melbourne/melbourne-heritage/history/pages/melbourne-town-hall-history.aspx
0,107,https://www.melbourne.vic.gov.au/about-melbourne/melbourne-heritage/history/pages/council-mayor-lord-mayor-history.aspx
0,108,https://www.melbourne.vic.gov.au/about-melbourne/melbourne-heritage/history/pages/coat-of-arms.aspx
0,109,https://www.melbourne.vic.gov.au/news-and-media/Pages/Funding-boost-for-project-to-support-rough-sleepers-.aspx
0,110,https://www.melbourne.vic.gov.au/about-melbourne/melbourne-heritage/history/pages/building-melbourne.aspx
0,111,https://www.melbourne.vic.gov.au/about-council/vision-goals/eco-city/pages/carbon-neutral-events.aspx
0,112,https://www.melbourne.vic.gov.au/about-council/vision-goals/eco-city/pages/carbon-neutral-operations.aspx
0,113,https://www.melbourne.vic.gov.au/residents/sustainability-at-home/pages/saving-energy-at-home.aspx
0,114,https://www.melbourne.vic.gov.au/building-and-development/sustainable-building/Pages/cool-roofs.aspx
0,115,https://www.melbourne.vic.gov.au/community/greening-the-city/green-infrastructure/pages/green-roofs-walls-facades.aspx
0,116,https://www.melbourne.vic.gov.au/news-and-media/Pages/Modernist-mural-from-1956-Olympics-to-be-restored.aspx
0,117,https://www.melbourne.vic.gov.au/news-and-media/Pages/Backing-Melbourne%E2%80%99s-creative-industry-and-supporting-local-artists--.aspx
0,118,https://www.melbourne.vic.gov.au/news-and-media/Pages/Consultation-opens-for-Hardware-Lane-streetscape.aspx
0,119,https://www.melbourne.vic.gov.au/news-and-media/Pages/Summer-heats-up-with-roving-activations-across-the-city.aspx
0,120,https://www.melbourne.vic.gov.au/news-and-media/Pages/Protecting-and-preserving-Carlton%E2%80%99s-unique-heritage.aspx
0,121,https://www.melbourne.vic.gov.au/news-and-media/Pages/Bold-plan-to-protect-Carlton-Gardens-for-future-generations.aspx
0,122,https://www.melbourne.vic.gov.au/news-and-media/Pages/Innovative-arts-projects-reigniting-the-city.aspx
0,123,https://www.melbourne.vic.gov.au/news-and-media/Pages/Moomba-Festival-brings-back-crowd-favourites-and-crowns-2022-Moomba-Monarchs.aspx
0,124,https://www.melbourne.vic.gov.au/pages/site-map.aspx
0,125,https://www.melbourne.vic.gov.au/about-council/governance-transparency/policies-protocols/Pages/gender-equality.aspx
0,126,https://www.melbourne.vic.gov.au/building-and-development/sustainable-building/pages/cool-roofs.aspx
0,127,https://www.melbourne.vic.gov.au/community/greening-the-city/urban-nature/pages/urban-nature-planting-guide.aspx
0,128,https://www.melbourne.vic.gov.au/news-and-media/Pages/New-park-provides-another-reason-to-visit-Queen-Victoria-Market-.aspx
0,129,https://www.melbourne.vic.gov.au/about-council/governance-transparency/policies-protocols/Pages/plaques-memorials-policy.aspx
0,130,https://www.melbourne.vic.gov.au/about-council/governance-transparency/policies-protocols/pages/privacy.aspx
0,131,https://www.melbourne.vic.gov.au/pages/copyright.aspx
0,132,https://www.melbourne.vic.gov.au/Pages/plans-and-publications.aspx
0,133,https://www.melbourne.vic.gov.au/parking-and-transport/roads/Pages/Road-closures.aspx
0,134,https://www.melbourne.vic.gov.au/news-and-media/Pages/city-gallery-unbuilt-melbourne.aspx
0,135,https://www.melbourne.vic.gov.au/news-and-media/Pages/The-Docks-exhibition-revives-rave-culture-.aspx
0,136,https://www.melbourne.vic.gov.au/news-and-media/Pages/Melbourne%E2%80%99s-famous-laneways-get-a-green-makeover.aspx
0,137,https://www.melbourne.vic.gov.au/about-council/committees-meetings/meeting-archive/Pages/Council-Meeting-31-May-2022.aspx
0,138,https://www.melbourne.vic.gov.au/Pages/make-a-payment.aspx
0,139,https://www.melbourne.vic.gov.au/about-council/committees-meetings/meeting-archive/Pages/Future-Melbourne-Committee-14-June-2022.aspx
0,140,https://www.melbourne.vic.gov.au/Pages/Disclaimer.aspx
0,141,https://www.melbourne.vic.gov.au/Pages/accessibility.aspx
0,142,https://www.melbourne.vic.gov.au/news-and-media/Pages/Cutting-red-tape-for-the-construction-industry.aspx
0,143,https://www.melbourne.vic.gov.au/Pages/report-issue.aspx
0,144,https://www.melbourne.vic.gov.au/Pages/copyright.aspx
0,145,https://www.melbourne.vic.gov.au/Pages/plans-and-publications.aspx?p=5
0,146,https://www.melbourne.vic.gov.au/news-and-media/Pages/Melbourne%E2%80%99s-newest-public-art-installation-is-a-walk-down-memory-lane.aspx
0,147,https://www.melbourne.vic.gov.au/Pages/plans-and-publications.aspx?p=13
0,148,https://www.melbourne.vic.gov.au/Pages/plans-and-publications.aspx?p=3
0,149,https://www.melbourne.vic.gov.au/Pages/plans-and-publications.aspx?p=4
0,150,https://www.melbourne.vic.gov.au/news-and-media/Pages/Public-art-bringing-new-developments-to-life.aspx
0,151,https://www.melbourne.vic.gov.au/Pages/plans-and-publications.aspx?p=2
0,152,https://www.melbourne.vic.gov.au/Pages/plans-and-publications.aspx?p=1
0,153,https://www.melbourne.vic.gov.au/about-council/governance-transparency/policies-protocols/pages/complaint-resolution-policy.aspx
0,154,https://www.melbourne.vic.gov.au/about-council/governance-transparency/policies-protocols/pages/ceo-employment-and-remuneration-policy.aspx
0,155,https://www.melbourne.vic.gov.au/community/health-support-services/health-services/pages/pests-and-offensive-odours.aspx
0,156,https://www.melbourne.vic.gov.au/building-and-development/urban-planning/local-area-planning/pages/southbank-structure-plan-2010.aspx
0,157,https://www.melbourne.vic.gov.au/news-and-media/Pages/Market-renewal-set-to-boost-economy-and-create-jobs-.aspx
0,158,https://www.melbourne.vic.gov.au/community/health-support-services/gender-equality/pages/gender-equality-advertising-guidelines.aspx
0,159,https://www.melbourne.vic.gov.au/building-and-development/urban-planning/local-area-planning/pages/moonee-ponds-creek-strategic-opportunities-plan.aspx
0,160,https://www.melbourne.vic.gov.au/arts-and-culture/strategies-support/pages/creative-funding-framework.aspx
0,161,https://www.melbourne.vic.gov.au/business/grants-tenders/tenders/pages/procurement-policy.aspx
0,162,https://www.melbourne.vic.gov.au/news-and-media/Pages/New-peak-bodies-to-promote-design-excellence.aspx
0,163,https://www.melbourne.vic.gov.au/news-and-media/Pages/Celebrating-Macaulay-as-a-distinct-new-precinct.aspx
0,164,https://www.melbourne.vic.gov.au/news-and-media/pages/melbourne-magazine.aspx
0,165,https://www.melbourne.vic.gov.au/about-council/governance-transparency/policies-protocols/pages/governance-rules.aspx
0,166,https://www.melbourne.vic.gov.au/about-council/vision-goals/pages/council-plan.aspx
0,167,https://www.melbourne.vic.gov.au/building-and-development/heritage-planning/pages/heritage-guides.aspx
0,168,https://www.melbourne.vic.gov.au/building-and-development/urban-planning/local-area-planning/pages/maribyrnong-waterfront-a-way-forward.aspx
0,169,https://www.melbourne.vic.gov.au/community/strong-communities/neighbourhood-houses/pages/collaboration-statement.aspx
0,170,https://www.melbourne.vic.gov.au/parking-and-transport/roads/road-management/pages/road-management-plan.aspx
0,171,https://www.melbourne.vic.gov.au/about-melbourne/melbourne-profile/aboriginal-culture/pages/reconciliation-action-plan.aspx
0,172,https://www.melbourne.vic.gov.au/residents/home-neighbourhood/street-lighting/pages/public-lighting-strategy.aspx
0,173,https://www.melbourne.vic.gov.au/about-council/our-performance/pages/annual-report.aspx
0,174,https://www.melbourne.vic.gov.au/news-and-media/Pages/Clearing-the-air-on-McKillop-Street.aspx
0,175,https://www.melbourne.vic.gov.au/news-and-media/Pages/Massive-campaign-to-scrub-city-clean-and-boost-safety-.aspx
0,176,https://www.melbourne.vic.gov.au/news-and-media/Pages/Free-period-products-to-be-available-in-council-facilities.aspx
0,177,https://www.melbourne.vic.gov.au/news-and-media/Pages/Health-pass-system-to-safely-reopen-Melbourne.aspx
0,178,https://www.melbourne.vic.gov.au/about-melbourne/research-and-statistics/city-economy/census-land-use-employment/pages/clue-data-and-reports.aspx
0,179,https://www.melbourne.vic.gov.au/arts-and-culture/strategies-support/pages/public-art-framework.aspx
0,180,https://www.melbourne.vic.gov.au/community/libraries/pages/future-libraries-framework.aspx
0,181,https://www.melbourne.vic.gov.au/about-council/governance-transparency/policies-protocols/pages/election-period-caretaker-policy.aspx
0,182,https://www.melbourne.vic.gov.au/community/health-support-services/accessing-melbourne/pages/disability-access-inclusion-plan.aspx
0,183,https://www.melbourne.vic.gov.au/community/health-support-services/health-services/pages/covid-19-community-support-directory.aspx
0,184,https://www.melbourne.vic.gov.au/parking-and-transport/streets-and-pedestrians/pages/wayfinding-guidelines.aspx
0,185,https://www.melbourne.vic.gov.au/building-and-development/urban-planning/community-housing/pages/affordable-housing.aspx
