council,page,url
1,118,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/1814/7149/9810/Statement_of_Planning_Intent_2015-Access_web__version.pdf
1,119,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/1015/3992/0405/Welcome_Pack_for_Dickson_Section_72_design_workshop_-_24_October_2018.pdf
1,120,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/5415/4234/3844/Listening_Report_Stage_2_Engagement_-_Dickson_Section_72_-_combined.pdf
1,121,https://yoursayconversations.act.gov.au/dickson-section-72/dickson-swimming-pool-forecourt-upgrade
1,122,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/8015/4214/3366/Appendix-C-to-engagement-report-written-submissions.pdf
1,123,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/6715/4234/2920/Preliminary_design_Workshop_2_Presentation_-_Dickson_Section_72.pdf
1,124,https://yoursayconversations.act.gov.au/dickson-section-72/section-72-urban-renewal
1,125,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/3515/2177/6055/180272_Royal_commission_factsheet_-_intermediary_scheme.pdf
1,126,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/8115/2177/5975/180272_Royal_commission_factsheet_-_Failure_to_Report.pdf
1,127,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/5215/2177/6033/180272_Royal_commission_factsheet_-_vulnerable_witnesses.pdf
1,128,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/3015/2177/6010/180272_Royal_commission_factsheet_-_failure_to_protect.pdf
1,129,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/1915/2154/9436/180272_Royal_commission_factsheet_-_cominbed_1.pdf
1,130,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/5515/4821/3625/SPACELAB_Community_Workshop_2_Report_20181214_Final_V4__A18738398_Acc.pdf
1,131,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/4415/5677/3012/What_We_Heard_-_Mental_Health__Wellbeing_FINAL.docx
1,132,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/3515/4336/5064/Curtin-Masterplan-Final-ACCESS_002.pdf
1,133,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/2815/4821/3523/SPACELABE_Community_Workshop_2_Appedix_AB_A18738397_Access.pdf
1,134,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/4715/5676/7481/20190430_-_Section_72_Dickson_CNA_Final_Report_190418_ACCESSIBLE_VERSION_A19375192_ACCESS.pdf
1,135,https://yoursayconversations.act.gov.au/enhancing-canberras-mental-health-and-wellbeing/background
1,136,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/7115/9064/5329/L900-DETAILS2.pdf
1,137,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/1915/7379/3923/Pages_from_Dickson_Section_72_Tree_Assessment_Report_Part_1_of_4.pdf
1,138,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/2015/7379/4376/Pages_from_Dickson_Section_72_Tree_Assessment_Report_Part_4_of_4.pdf
1,139,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/4715/9064/5098/L402-Material_and_Finish_Plan2.pdf
1,140,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/4315/9064/4873/L200_General_Arrangement2.pdf
1,141,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/7615/8571/3916/Dickson_Section_72_-_Tree_Assessment_-_March_2020.pdf
1,142,https://yoursayconversations.act.gov.au/enhancing-canberras-mental-health-and-wellbeing/feedback-form
1,143,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/5215/9064/5158/L600-Detail_Plan2.pdf
1,144,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/6715/9064/4946/L400-Material_and_Finish_Plan19.pdf
1,145,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/9015/9064/5037/L401-Material_and_Finish_Plan16.pdf
1,146,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/1315/8984/1966/Dickson_Pedestrian_Trail.pdf
1,147,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/1415/7379/4328/Pages_from_Dickson_Section_72_Tree_Assessment_Report_Part_3_of_4.pdf
1,148,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/4415/9064/4811/L000_Cover_Sheet2.pdf
1,149,https://yoursayconversations.act.gov.au/provisional-registration-11-northcote-crescent-deakin
1,150,https://yoursayconversations.act.gov.au/number-plates
1,151,https://yoursayconversations.act.gov.au/tharwa
1,152,https://yoursayconversations.act.gov.au/hughes-shops
1,153,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/6915/7379/4062/Pages_from_Dickson_Section_72_Tree_Assessment_Report_Part_2_of_4.pdf
1,154,https://yoursayconversations.act.gov.au/renewing-agreement
1,155,https://yoursayconversations.act.gov.au/gaming-machines
1,156,https://yoursayconversations.act.gov.au/your-say-stromlo-pool
1,157,https://yoursayconversations.act.gov.au/western-greenway
1,158,https://yoursayconversations.act.gov.au/enhancing-canberras-mental-health-and-wellbeing/Children-and-young-people-review
1,159,https://yoursayconversations.act.gov.au/act-planning-strategy-refresh
1,160,https://yoursayconversations.act.gov.au/rapid-bus-network
1,161,https://yoursayconversations.act.gov.au/spotted-tailed-quoll
1,162,https://yoursayconversations.act.gov.au/futureofeducation
1,163,https://yoursayconversations.act.gov.au/Red-Hill-Campsite
1,164,https://yoursayconversations.act.gov.au/belconnen-town-centre-master-plan
1,165,https://yoursayconversations.act.gov.au/woodlands
1,166,https://yoursayconversations.act.gov.au/supporting-canberra-mums-and-mums-be
1,167,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/3215/8561/6515/Dickson_Swimming_Pool_Mid-project_Evaluation_Report.pdf
1,168,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/8815/2332/1740/11_Northcote_Crescent_Deakin_-_Background_Information_-_April_2018.pdf
1,169,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/5215/0294/9512/Options_Paper_-_Reduction_to_4000_EGM_Authorisations.pdf
1,170,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/5015/2273/2535/Hughes-Shops-Public-Artwork-Community-Consultation-Report-February-2018.pdf
1,171,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/3415/4381/5701/What_We_Heard_report_Renewing_the_Agreement.pdf
1,172,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/3815/2273/2602/Hughes-Shops-Artwork-Community-Consultation-Report-4.docx
1,173,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/9315/5789/5565/YourSay_Outcomes_Statement_Agreement.docx
1,174,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/1215/0122/4102/20170628-FutureOfEducationDiscussionPaper_FINAL.pdf
1,175,https://yoursayconversations.act.gov.au/supporting-canberra-mums-and-mums-be/share-short-comment
1,176,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/5215/5305/4963/Changes_to_maternity_services_video_transcript.docx
1,177,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/9415/6895/5203/Outcomes_statement_-_Supporting_Canberra_mums_and_mums-to-be_Final.pdf
1,178,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/9114/7328/9263/Greenway_community_feedback_FINAL_5.pdf
1,179,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/1915/6161/9090/Listening_Report_Draft_Woodland_Strategy.pdf
1,180,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/2015/5435/2513/ACT_Native_Woodland_Action_Plans.pdf
1,181,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/5815/3783/4376/Red_Hill_Campsite_-_Background_Information.pdf
1,182,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/4815/5435/2420/Native_Woodland_Conservation_Strategy.pdf
1,183,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/6315/7346/8871/Woodland-Conservation-Strategy-Summary-ACCESS.pdf
1,184,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/8515/5970/0717/What_we_heard_report_-_Supporting_Canberra_mums_and_mums-to-be_final.pdf
1,185,https://hdp-au-prod-app-act-yoursay-files.s3.ap-southeast-2.amazonaws.com/9415/7370/0186/Woodland-Conservation-Strategy-ACCESS.pdf
